ID,Name,Team,From,To
62831,Dylan Mc Geouch,Coventry,2014-01-01,2014-06-01
62831,Dylan Mc Geouch,Celtic,2011-06-01,2015-08-01
62831,Dylan Mc Geouch,Rangers,2010-08-01,2011-05-01
138671,Fatawu Issahaku,Leicester,2023-08-01,2024-02-01
138671,Fatawu Issahaku,Sporting,2022-07-01,2024-02-01
110221,Barry Cotter,Barnsley,2023-01-01,2024-02-01
110221,Barry Cotter,St Patrick's,2022-07-01,2022-12-01
110221,Barry Cotter,Shamrock R,2021-09-01,2023-01-01
110221,Barry Cotter,Chelmsford,2020-10-01,2021-06-01
110221,Barry Cotter,Chelmsford,2019-09-01,2019-12-01
110221,Barry Cotter,Ipswich,2018-01-01,2021-09-01
110221,Barry Cotter,Limerick,2017-01-01,2018-01-01
46693,Colin Daniel,Worksop,2023-11-01,2024-02-01
46693,Colin Daniel,Scunthorpe,2022-07-01,2024-02-01
46693,Colin Daniel,Aldershot,2022-02-01,2022-07-01
46693,Colin Daniel,Exeter,2021-08-01,2022-02-01
46693,Colin Daniel,Burton,2019-01-01,2021-08-01
46693,Colin Daniel,Peterborough,2018-07-01,2019-01-01
46693,Colin Daniel,Blackpool,2016-07-01,2018-07-01
46693,Colin Daniel,Mansfield,2016-02-01,2016-06-01
46693,Colin Daniel,Port Vale,2014-06-01,2016-07-01
46693,Colin Daniel,Mansfield,2012-08-01,2014-06-01
46693,Colin Daniel,Macclesfield,2009-07-01,2012-08-01
46693,Colin Daniel,Macclesfield,2009-03-01,2009-05-01
46693,Colin Daniel,Grays,2008-01-01,2008-02-01
46693,Colin Daniel,Crewe,2007-07-01,2009-07-01
46693,Colin Daniel,Eastwood T,2006-07-01,2007-07-01
49789,Liam Cooper,Leeds,2014-08-01,2024-02-01
49789,Liam Cooper,Chesterfield,2013-01-01,2014-08-01
49789,Liam Cooper,Chesterfield,2012-11-01,2013-01-01
49789,Liam Cooper,Huddersfield,2011-07-01,2011-11-01
49789,Liam Cooper,Carlisle,2011-01-01,2011-05-01
126394,Ryan Mealing,Macclesfield,2019-07-01,2024-02-01
183934,Jesse Thompson,Forest Green,2023-10-01,2024-02-01
134542,Matthew Tweedley,Bolton,2020-10-01,2024-02-01
185687,Isaac Godwin,Shrewsbury,2023-11-01,2024-02-01
133374,Scott Smith,Torquay,2022-09-01,2023-04-01
133374,Scott Smith,Wigan,2020-09-01,2024-02-01
114570,Ben Cabango,Swansea,2019-08-01,2024-02-01
114570,Ben Cabango,The New Saints,2018-07-01,2019-08-01
71286,Liam Lindsay,Preston,2021-06-01,2024-02-01
71286,Liam Lindsay,Preston,2021-02-01,2021-06-01
71286,Liam Lindsay,Stoke,2019-06-01,2021-06-01
71286,Liam Lindsay,Barnsley,2017-06-01,2019-06-01
71286,Liam Lindsay,Airdrieonians,2015-01-01,2015-05-01
71286,Liam Lindsay,Alloa,2014-01-01,2014-06-01
96788,Mason Mount,Man Utd,2023-07-01,2024-02-01
96788,Mason Mount,Derby,2018-07-01,2019-06-01
96788,Mason Mount,Vitesse Arn.,2017-07-01,2018-06-01
116534,Lewis Richards,Bradford,2023-08-01,2024-02-01
116534,Lewis Richards,Harrogate,2022-07-01,2023-06-01
116534,Lewis Richards,Harrogate,2022-01-01,2022-05-01
98726,Jevani Brown,Bristol R,2023-06-01,2024-02-01
98726,Jevani Brown,Exeter,2021-07-01,2023-06-01
98726,Jevani Brown,Forest Green,2020-01-01,2020-07-01
98726,Jevani Brown,Colchester,2019-07-01,2021-07-01
98726,Jevani Brown,Cambridge U,2017-08-01,2019-07-01
98726,Jevani Brown,Stamford,2016-07-01,2017-08-01
60649,Neill Byrne,Stockport,2023-01-01,2024-02-01
60649,Neill Byrne,Tranmere,2022-07-01,2023-01-01
60649,Neill Byrne,Hartlepool,2021-07-01,2022-07-01
60649,Neill Byrne,Halifax,2020-09-01,2021-07-01
60649,Neill Byrne,Fylde,2018-07-01,2020-09-01
60649,Neill Byrne,Gateshead,2017-07-01,2018-07-01
60649,Neill Byrne,Macclesfield,2015-08-01,2017-07-01
60649,Neill Byrne,Telford,2013-06-01,2015-08-01
60649,Neill Byrne,Southport,2013-01-01,2013-04-01
60649,Neill Byrne,Barrow,2012-12-01,2013-01-01
60649,Neill Byrne,Rochdale,2012-01-01,2013-06-01
90584,Riley Mc Gree,Middlesbrough,2022-01-01,2024-02-01
90584,Riley Mc Gree,Birmingham,2020-10-01,2021-12-01
90584,Riley Mc Gree,Charlotte FC,2020-10-01,2022-01-01
90584,Riley Mc Gree,Adelaide Utd,2019-07-01,2020-10-01
90584,Riley Mc Gree,Melbourne C,2018-07-01,2019-07-01
90584,Riley Mc Gree,Newcastle Jets,2018-01-01,2018-06-01
90584,Riley Mc Gree,Club Brugge,2017-07-01,2019-07-01
90584,Riley Mc Gree,Adelaide Utd,2016-03-01,2017-07-01
128422,Ronnie Edwards,Peterborough,2020-08-01,2024-02-01
128422,Ronnie Edwards,Barnet,2019-12-01,2020-08-01
124779,Jamie Pardington,Cheltenham,2023-06-01,2024-02-01
124779,Jamie Pardington,Grimsby,2022-09-01,2023-06-01
124779,Jamie Pardington,Mansfield,2021-02-01,2021-06-01
124779,Jamie Pardington,Dulwich H,2020-09-01,2021-01-01
124779,Jamie Pardington,Wolves ,2019-09-01,2022-09-01
124779,Jamie Pardington,Bath City,2019-08-01,2019-09-01
71186,Luke O Nien,Sunderland,2018-07-01,2024-02-01
71186,Luke O Nien,Wycombe,2015-07-01,2018-07-01
34464,Richard Keogh,Forest Green,2024-02-01,2024-02-01
34464,Richard Keogh,Wycombe,2023-07-01,2024-02-01
34464,Richard Keogh,Ipswich,2022-08-01,2023-07-01
34464,Richard Keogh,Blackpool,2021-07-01,2022-08-01
34464,Richard Keogh,Huddersfield,2021-01-01,2021-07-01
34464,Richard Keogh,MK Dons,2020-08-01,2021-01-01
34464,Richard Keogh,Derby,2012-07-01,2019-10-01
34464,Richard Keogh,Coventry,2010-06-01,2012-07-01
34464,Richard Keogh,Carlisle,2008-08-01,2010-06-01
34464,Richard Keogh,Cheltenham,2008-03-01,2008-05-01
34464,Richard Keogh,Carlisle,2007-11-01,2008-01-01
34464,Richard Keogh,Huddersfield,2007-08-01,2007-10-01
34464,Richard Keogh,Wycombe,2005-11-01,2005-12-01
34464,Richard Keogh,Bristol C,2005-07-01,2008-08-01
34464,Richard Keogh,Vikingur,2004-06-01,2005-05-01
167659,Gideon Kodua,Wycombe,2024-01-01,2024-02-01
185677,Romeo Park,Carlisle,2023-11-01,2024-02-01
166025,Henry Sandat,Southend,2023-12-01,2024-02-01
166025,Henry Sandat,Hull,2023-08-01,2024-02-01
166025,Henry Sandat,Southend,2022-08-01,2023-08-01
122975,Andrer Hasanally,Maldon & T,2020-09-01,2021-06-01
122975,Andrer Hasanally,Colchester,2019-07-01,2024-02-01
185328,Jacob Lara,Salford,2023-10-01,2024-02-01
145089,Jadel Katongo,Peterborough,2023-08-01,2024-02-01
145089,Jadel Katongo,Man City ,2021-09-01,2024-02-01
92935,Conor Mc Carthy,Swindon,2024-01-01,2024-02-01
92935,Conor Mc Carthy,Barnsley,2022-06-01,2024-02-01
92935,Conor Mc Carthy,St Mirren,2020-01-01,2022-06-01
92935,Conor Mc Carthy,Cork City,2015-07-01,2020-01-01
77814,Donovan Wilson,Grimsby,2023-06-01,2024-02-01
77814,Donovan Wilson,Sutton Utd,2021-06-01,2023-06-01
77814,Donovan Wilson,Sutton Utd,2021-03-01,2021-06-01
77814,Donovan Wilson,Bath City,2020-10-01,2021-06-01
77814,Donovan Wilson,Macclesfield,2020-02-01,2020-10-01
77814,Donovan Wilson,Burgos,2019-07-01,2020-02-01
77814,Donovan Wilson,Exeter,2019-01-01,2019-05-01
77814,Donovan Wilson,Port Vale,2018-01-01,2018-06-01
77814,Donovan Wilson,Wolves ,2015-01-01,2019-07-01
77814,Donovan Wilson,Wolves,2015-01-01,2019-07-01
76329,Will Boyle,Wrexham,2023-07-01,2024-02-01
76329,Will Boyle,Huddersfield,2022-06-01,2023-07-01
76329,Will Boyle,Cheltenham,2017-01-01,2022-06-01
76329,Will Boyle,Kilmarnock,2016-07-01,2017-01-01
76329,Will Boyle,York,2016-02-01,2016-06-01
76329,Will Boyle,York,2015-11-01,2016-01-01
76329,Will Boyle,Macclesfield,2015-08-01,2015-11-01
76329,Will Boyle,Kidderminster,2015-03-01,2015-04-01
79216,George Thomson,Harrogate,2017-07-01,2024-02-01
79216,George Thomson,FC Utd,2017-01-01,2017-07-01
79216,George Thomson,FC Utd,2015-11-01,2016-06-01
79216,George Thomson,Chester,2015-01-01,2017-01-01
79216,George Thomson,King's Lynn,2014-08-01,2015-01-01
117678,Femi Azeez,Reading,2019-09-01,2024-02-01
117678,Femi Azeez,Wealdstone,2018-07-01,2019-09-01
144994,Jeremy Sarmiento,Ipswich,2024-01-01,2024-02-01
144994,Jeremy Sarmiento,West Brom,2023-07-01,2024-01-01
144994,Jeremy Sarmiento,Brighton,2021-09-01,2024-02-01
144994,Jeremy Sarmiento,Brighton ,2021-07-01,2024-02-01
180166,Trialist A,Northampton,2023-07-01,2024-02-01
94371,Jeanricner Bellegarde,Wolves,2023-09-01,2024-02-01
94371,Jeanricner Bellegarde,Strasbourg,2019-07-01,2023-09-01
94371,Jeanricner Bellegarde,Lens,2016-07-01,2019-07-01
68679,Hakeeb Adelakun,Doncaster,2024-01-01,2024-02-01
68679,Hakeeb Adelakun,Gillingham,2022-08-01,2023-05-01
68679,Hakeeb Adelakun,Lincoln,2021-07-01,2024-02-01
68679,Hakeeb Adelakun,Hull,2020-09-01,2021-01-01
68679,Hakeeb Adelakun,Rotherham,2020-01-01,2020-07-01
68679,Hakeeb Adelakun,Bristol C,2018-07-01,2021-07-01
68679,Hakeeb Adelakun,Scunthorpe,2012-07-01,2018-07-01
113772,Dominic Bernard,Forest Green,2019-07-01,2024-02-01
113772,Dominic Bernard,Aldershot,2018-07-01,2019-05-01
73080,Ryan Croasdale,Stockport,2020-09-01,2024-02-01
73080,Ryan Croasdale,Fylde,2018-06-01,2020-09-01
73080,Ryan Croasdale,Kidderminster,2016-08-01,2018-06-01
73080,Ryan Croasdale,Sheff Wed,2014-06-01,2016-08-01
73080,Ryan Croasdale,Tamworth,2013-11-01,2014-12-01
80989,Lyndon Dykes,QPR,2020-08-01,2024-02-01
80989,Lyndon Dykes,Livingston,2019-01-01,2020-08-01
80989,Lyndon Dykes,Queen of Sth,2014-08-01,2019-05-01
87148,Dimitris Giannoulis,Norwich,2021-07-01,2024-02-01
87148,Dimitris Giannoulis,Norwich,2021-01-01,2021-06-01
87148,Dimitris Giannoulis,PAOK Salonika,2019-01-01,2021-07-01
87148,Dimitris Giannoulis,Atromitos,2018-08-01,2019-01-01
87148,Dimitris Giannoulis,Atromitos,2017-08-01,2018-06-01
87148,Dimitris Giannoulis,Veroia,2016-01-01,2016-06-01
87148,Dimitris Giannoulis,Veroia,2015-07-01,2015-11-01
87148,Dimitris Giannoulis,PAOK Salonika,2014-07-01,2018-08-01
122965,Paul Osew,Woking,2023-12-01,2024-02-01
122965,Paul Osew,Northampton,2023-03-01,2024-02-01
122965,Paul Osew,AFC W'bledon,2000-04-01,2023-03-01
143714,Jeremy Sivi,Harrogate,2023-09-01,2024-02-01
143714,Jeremy Sivi,Middlesbrough,2021-07-01,2024-02-01
81900,Dan Agyei,Leyton Orient,2023-06-01,2024-02-01
81900,Dan Agyei,Crewe,2022-01-01,2023-06-01
81900,Dan Agyei,Oxford,2019-08-01,2022-01-01
81900,Dan Agyei,Blackpool,2018-01-01,2018-06-01
81900,Dan Agyei,Walsall,2017-08-01,2018-01-01
81900,Dan Agyei,Coventry,2016-08-01,2017-01-01
81900,Dan Agyei,Burnley,2015-07-01,2019-08-01
144200,Tom Unwin,Peterborough,2023-11-01,2024-02-01
144200,Tom Unwin,Kettering,2021-07-01,2024-02-01
114044,Jamie Shackleton,Millwall,2022-07-01,2023-05-01
114044,Jamie Shackleton,Leeds ,2020-10-01,2022-07-01
114044,Jamie Shackleton,Leeds,2018-07-01,2024-02-01
112016,Dwight Mc Neil,Everton,2022-07-01,2024-02-01
112016,Dwight Mc Neil,Burnley,2018-05-01,2022-07-01
96389,Gabriel Osho,Rochdale,2021-01-01,2021-06-01
96389,Gabriel Osho,Yeovil,2020-11-01,2021-01-01
96389,Gabriel Osho,Luton,2020-11-01,2024-02-01
96389,Gabriel Osho,Yeovil,2019-12-01,2020-01-01
96389,Gabriel Osho,Bristol R,2019-01-01,2019-04-01
96389,Gabriel Osho,Aldershot,2018-10-01,2018-12-01
96389,Gabriel Osho,Maidenhead,2018-02-01,2018-06-01
96389,Gabriel Osho,Reading ,2016-08-01,2018-10-01
124222,Tivonge Rushesha,Reading,2023-08-01,2024-02-01
124222,Tivonge Rushesha,Swansea,2019-08-01,2023-08-01
80851,Onyinye Ndidi,Leicester,2017-01-01,2024-02-01
80851,Onyinye Ndidi,Genk,2015-01-01,2017-01-01
125651,Mark Helm,Burton,2023-01-01,2024-02-01
125651,Mark Helm,Burnley,2021-07-01,2023-01-01
125651,Mark Helm,Man Utd ,2019-10-01,2021-06-01
144374,Michael Lilley,Exeter,2021-08-01,2024-02-01
86870,Dael Fry,Rotherham,2016-08-01,2017-01-01
149143,Melkamu Frauendorf,Liverpool ,2022-01-01,2024-02-01
149143,Melkamu Frauendorf,Liverpool,2022-01-01,2024-02-01
101515,Richard Nartey,Salford,2022-07-01,2024-02-01
101515,Richard Nartey,Mansfield,2021-08-01,2022-05-01
101515,Richard Nartey,Burnley,2021-01-01,2022-07-01
101515,Richard Nartey,Burton,2019-07-01,2020-07-01
76807,Tom Davies,Tranmere,2021-06-01,2024-02-01
76807,Tom Davies,Barrow,2021-01-01,2021-05-01
76807,Tom Davies,Bristol R,2019-06-01,2021-06-01
76807,Tom Davies,Coventry,2017-08-01,2019-06-01
76807,Tom Davies,Portsmouth,2016-08-01,2017-08-01
76807,Tom Davies,Accrington,2015-05-01,2016-08-01
76807,Tom Davies,Southport,2015-03-01,2015-04-01
76807,Tom Davies,Lincoln,2015-02-01,2015-03-01
76807,Tom Davies,Alfreton,2014-10-01,2014-12-01
76807,Tom Davies,Fleetwood,2014-05-01,2015-05-01
96018,Kellan Gordon,Crawley,2023-01-01,2024-02-01
96018,Kellan Gordon,Mansfield,2019-07-01,2023-01-01
96018,Kellan Gordon,Lincoln,2018-08-01,2019-03-01
96018,Kellan Gordon,Swindon,2017-08-01,2018-06-01
62231,Timothee Dieng,Gillingham,2023-01-01,2024-02-01
62231,Timothee Dieng,Exeter,2021-07-01,2023-01-01
62231,Timothee Dieng,Southend,2018-07-01,2021-07-01
62231,Timothee Dieng,Bradford,2016-07-01,2018-07-01
62231,Timothee Dieng,Oldham,2014-07-01,2016-07-01
62231,Timothee Dieng,Grasshoppers,2013-09-01,2014-07-01
62231,Timothee Dieng,Stade Brest,2011-09-01,2014-07-01
118094,Harry Perritt,Alfreton,2023-11-01,2024-02-01
118094,Harry Perritt,Altrincham,2022-02-01,2023-05-01
118094,Harry Perritt,Torquay,2021-10-01,2022-01-01
118094,Harry Perritt,Southport,2021-02-01,2021-03-01
118094,Harry Perritt,Accrington,2019-01-01,2024-02-01
80677,Ryan Hedges,Blackburn,2022-01-01,2024-02-01
80677,Ryan Hedges,Aberdeen,2019-06-01,2022-01-01
80677,Ryan Hedges,Barnsley,2017-01-01,2019-06-01
80677,Ryan Hedges,Yeovil,2016-07-01,2017-01-01
80677,Ryan Hedges,Stevenage,2016-02-01,2016-06-01
80677,Ryan Hedges,Leyton Orient,2015-01-01,2016-02-01
166509,Lewis Miley,Newcastle,2023-01-01,2024-02-01
166509,Lewis Miley,N'castle ,2022-08-01,2024-02-01
163575,Deniche Hill,Leicester ,2023-09-01,2024-02-01
163575,Deniche Hill,Leicester,2022-07-01,2024-02-01
143693,Ellis Taylor,Hartlepool,2022-07-01,2023-01-01
136594,Matthew Hoppe,San Jose,2023-08-01,2023-10-01
136594,Matthew Hoppe,Hibernian,2023-01-01,2023-05-01
136594,Matthew Hoppe,Middlesbrough,2022-08-01,2024-02-01
136594,Matthew Hoppe,Mallorca,2021-08-01,2022-08-01
136594,Matthew Hoppe,Schalke,2020-11-01,2021-08-01
189669,Anton Dudik,Carlisle,2024-02-01,2024-02-01
174312,Finlay Armstrong,Rochdale,2023-12-01,2024-02-01
174312,Finlay Armstrong,Fleetwood,2023-09-01,2023-12-01
174312,Finlay Armstrong,Curzon A,2023-01-01,2023-06-01
167884,Will Trueman,Sheff Wed,2022-10-01,2024-02-01
125736,Jack Arthur,Exeter,2019-10-01,2024-02-01
168876,Henry Rylah,Charlton,2022-11-01,2024-02-01
104921,Chris Merrie,Tranmere,2021-06-01,2024-02-01
104921,Chris Merrie,Southport,2017-08-01,2018-06-01
104921,Chris Merrie,Wigan,2017-07-01,2021-06-01
127043,Josh Austerfield,Crewe,2024-01-01,2024-02-01
127043,Josh Austerfield,Morecambe,2023-01-01,2023-05-01
127043,Josh Austerfield,Harrogate,2022-07-01,2023-01-01
127043,Josh Austerfield,Harrogate,2022-01-01,2022-05-01
127043,Josh Austerfield,Huddersfield,2019-12-01,2024-02-01
166523,Luca Barrington,Brighton,2023-12-01,2024-02-01
166523,Luca Barrington,Brighton ,2022-08-01,2024-02-01
129057,Brooklyn Genesini,Swindon,2023-08-01,2024-02-01
129057,Brooklyn Genesini,Bournemouth,2020-01-01,2023-08-01
67899,Emyr Huws,Colchester,2022-01-01,2024-02-01
67899,Emyr Huws,Ipswich,2017-06-01,2021-07-01
67899,Emyr Huws,Ipswich,2017-01-01,2017-05-01
67899,Emyr Huws,Cardiff,2016-08-01,2017-06-01
67899,Emyr Huws,Huddersfield,2015-08-01,2016-06-01
67899,Emyr Huws,Wigan,2014-09-01,2016-08-01
67899,Emyr Huws,Wigan,2014-07-01,2014-08-01
67899,Emyr Huws,Birmingham,2014-01-01,2014-05-01
67899,Emyr Huws,Northampton,2012-07-01,2013-01-01
172185,Tom Watson,Sunderland,2023-01-01,2024-02-01
166499,Harvey Watts,Shrewsbury,2022-08-01,2024-02-01
95187,Malang Sarr,Monaco,2022-08-01,2023-04-01
95187,Malang Sarr,Porto,2020-10-01,2021-06-01
95187,Malang Sarr,Chelsea,2020-08-01,2024-02-01
95187,Malang Sarr,Nice,2016-07-01,2020-08-01
115097,Georginio Rutter,Leeds ,2023-02-01,2024-02-01
115097,Georginio Rutter,Leeds,2023-01-01,2024-02-01
115097,Georginio Rutter,Hoffenheim,2021-02-01,2023-01-01
115097,Georginio Rutter,Rennes,2018-08-01,2021-02-01
174528,Ronny Wakelin,Burton,2023-02-01,2024-02-01
110888,Bryan Mbeumo,Brentford,2019-08-01,2024-02-01
138594,Jed Ward,Wealdstone,2023-07-01,2023-11-01
138594,Jed Ward,Hungerford,2022-08-01,2023-04-01
138594,Jed Ward,Bristol R,2020-07-01,2024-02-01
105273,Arijanet Muric,Burnley,2022-07-01,2024-02-01
105273,Arijanet Muric,Adana Demirspor,2021-08-01,2022-06-01
105273,Arijanet Muric,Willem II,2021-02-01,2021-06-01
105273,Arijanet Muric,Girona,2020-09-01,2021-02-01
105273,Arijanet Muric,Nottm Forest,2019-07-01,2020-07-01
105273,Arijanet Muric,NAC Breda,2018-07-01,2018-09-01
165949,Regan Clayton,West Ham,2022-07-01,2024-02-01
133498,Mipo Odubeko,Port Vale,2022-08-01,2024-02-01
133498,Mipo Odubeko,Doncaster,2022-01-01,2022-05-01
133498,Mipo Odubeko,Huddersfield,2021-08-01,2022-01-01
73077,Joe Morrell,Portsmouth,2021-08-01,2024-02-01
73077,Joe Morrell,Luton,2020-10-01,2021-08-01
73077,Joe Morrell,Lincoln,2019-07-01,2020-07-01
73077,Joe Morrell,Cheltenham,2017-08-01,2018-06-01
73077,Joe Morrell,Margate,2017-02-01,2017-06-01
73077,Joe Morrell,Sutton Utd,2016-08-01,2016-12-01
88816,Taiwo Awoniyi,Nottm Forest,2022-06-01,2024-02-01
88816,Taiwo Awoniyi,Union Berlin,2021-07-01,2022-06-01
88816,Taiwo Awoniyi,Union Berlin,2020-09-01,2021-06-01
88816,Taiwo Awoniyi,Mainz,2019-08-01,2020-08-01
88816,Taiwo Awoniyi,Mouscron-P,2019-01-01,2019-06-01
88816,Taiwo Awoniyi,Gent,2018-07-01,2019-01-01
88816,Taiwo Awoniyi,Liverpool,2018-07-01,2021-07-01
88816,Taiwo Awoniyi,Mouscron-P,2017-07-01,2018-07-01
88816,Taiwo Awoniyi,NEC Nijmegen,2016-08-01,2017-07-01
88816,Taiwo Awoniyi,FSV Frankfurt,2015-10-01,2021-07-01
116347,Conor Gallagher,Crystal Palace,2021-07-01,2022-06-01
116347,Conor Gallagher,West Brom,2020-09-01,2021-06-01
116347,Conor Gallagher,Swansea,2020-01-01,2020-08-01
116347,Conor Gallagher,Charlton,2019-08-01,2020-01-01
118449,Josh Benson,Barnsley,2021-07-01,2024-02-01
118449,Josh Benson,Grimsby,2020-01-01,2020-07-01
149130,James Connolly,Morecambe,2023-08-01,2024-01-01
149130,James Connolly,Bristol R,2022-07-01,2024-02-01
149130,James Connolly,Bristol R,2022-01-01,2022-05-01
149130,James Connolly,Cardiff,2021-07-01,2022-07-01
73373,Tyler Blackett,Rotherham,2023-03-01,2024-02-01
73373,Tyler Blackett,Cincinnati,2021-08-01,2022-08-01
73373,Tyler Blackett,Nottm Forest,2020-08-01,2021-08-01
73373,Tyler Blackett,Reading ,2016-08-01,2020-08-01
73373,Tyler Blackett,Reading,2016-08-01,2020-08-01
73373,Tyler Blackett,Celtic,2015-08-01,2016-02-01
73373,Tyler Blackett,Birmingham,2014-01-01,2014-04-01
73373,Tyler Blackett,Blackpool,2013-11-01,2014-01-01
175200,Mikey Lane,Fleetwood,2023-02-01,2024-02-01
103533,Joshua Earl,Barnsley,2024-02-01,2024-02-01
103533,Joshua Earl,Fleetwood,2022-06-01,2024-02-01
103533,Joshua Earl,Burton,2021-02-01,2021-06-01
103533,Joshua Earl,Ipswich,2020-01-01,2020-07-01
103533,Joshua Earl,Bolton,2019-07-01,2020-01-01
113511,Tahith Chong,Luton,2023-07-01,2024-02-01
113511,Tahith Chong,Birmingham,2022-09-01,2023-07-01
113511,Tahith Chong,Birmingham,2021-07-01,2022-05-01
113511,Tahith Chong,Club Brugge,2021-01-01,2021-06-01
113511,Tahith Chong,W Bremen,2020-08-01,2021-01-01
114279,Jamie Bowden,Oldham,2021-08-01,2022-01-01
133487,Harry Wood,Grimsby,2024-01-01,2024-02-01
133487,Harry Wood,Shelbourne,2023-07-01,2023-12-01
133487,Harry Wood,Scunthorpe,2021-08-01,2022-02-01
180164,Trialist C,Northampton,2023-07-01,2024-02-01
95788,Ryan Yates,Scunthorpe,2018-01-01,2018-06-01
95788,Ryan Yates,Notts Co,2017-07-01,2018-01-01
95788,Ryan Yates,Shrewsbury,2017-01-01,2017-05-01
95788,Ryan Yates,Barrow,2016-08-01,2017-01-01
107540,Denver Hume,Grimsby,2024-02-01,2024-02-01
107540,Denver Hume,Portsmouth,2022-01-01,2024-02-01
107540,Denver Hume,Sunderland ,2017-08-01,2021-07-01
90703,Felipe,N Forest ,2023-09-01,2024-02-01
90703,Felipe,Nottm Forest,2023-01-01,2024-02-01
90703,Felipe,Atl Madrid,2019-07-01,2023-01-01
90703,Felipe,Porto,2016-06-01,2019-07-01
170212,Jack Copland,Swindon,2022-11-01,2024-02-01
87282,Andrei Radu,Bournemouth,2023-07-01,2024-02-01
87282,Andrei Radu,Auxerre,2023-01-01,2023-06-01
87282,Andrei Radu,Cremonese,2022-07-01,2022-12-01
87282,Andrei Radu,Parma,2020-01-01,2021-06-01
87282,Andrei Radu,Genoa,2019-07-01,2020-01-01
87282,Andrei Radu,Genoa,2018-07-01,2019-05-01
87282,Andrei Radu,Inter,2015-08-01,2024-02-01
116618,Robbie Hemfrey,Rotherham,2022-09-01,2024-02-01
116618,Robbie Hemfrey,M'well ,2018-10-01,2022-09-01
95793,Arnaut Danjuma,Everton,2023-07-01,2024-02-01
95793,Arnaut Danjuma,Tottenham,2023-01-01,2023-05-01
95793,Arnaut Danjuma,Villarreal,2021-08-01,2024-02-01
95793,Arnaut Danjuma,Bournemouth,2019-08-01,2021-08-01
95793,Arnaut Danjuma,Club Brugge,2018-06-01,2019-08-01
95793,Arnaut Danjuma,NEC Nijmegen,2016-08-01,2018-06-01
142077,Ted Collins,Colchester,2021-06-01,2024-02-01
38103,Steven Fletcher,Wrexham,2023-09-01,2024-02-01
38103,Steven Fletcher,Dundee Utd,2022-07-01,2024-02-01
38103,Steven Fletcher,Stoke,2020-08-01,2022-07-01
38103,Steven Fletcher,Sheff Wed,2016-07-01,2020-08-01
38103,Steven Fletcher,Marseille,2016-02-01,2016-05-01
38103,Steven Fletcher,Sunderland,2012-08-01,2016-07-01
38103,Steven Fletcher,Wolves,2010-06-01,2012-08-01
38103,Steven Fletcher,Burnley,2009-06-01,2010-06-01
185552,Adebayo Fapetu,Derby,2023-11-01,2024-02-01
78431,Kieran Green,Grimsby,2022-07-01,2024-02-01
78431,Kieran Green,Halifax,2020-08-01,2022-07-01
78431,Kieran Green,York,2019-07-01,2020-08-01
78431,Kieran Green,Blyth Sptns,2018-07-01,2019-07-01
78431,Kieran Green,Blyth Sptns,2017-11-01,2018-06-01
78431,Kieran Green,Gateshead,2017-06-01,2018-07-01
78431,Kieran Green,Gateshead,2017-03-01,2017-05-01
78431,Kieran Green,Hartlepool,2014-07-01,2017-06-01
125641,Ethan Brierley,Brentford,2023-06-01,2024-02-01
125641,Ethan Brierley,Rochdale,2019-09-01,2023-06-01
116133,Ryan Rydel,Stockport,2021-04-01,2024-02-01
116133,Ryan Rydel,Fleetwood,2018-07-01,2021-04-01
185939,Jesse Aldridge,Forest Green,2023-11-01,2024-02-01
181114,Paris Lock,AFC W'bledon,2023-07-01,2024-02-01
133513,Tom Smith,Colchester,2023-07-01,2024-02-01
133513,Tom Smith,Colchester,2023-01-01,2023-05-01
